R:A::C:P,0 3,1,2 6,4,5
0 3,0.052496798975672214,0.026888604353393086,0.03329065300896287,0.023047375160051217,0.02176696542893726
1,0.11651728553137004,0.08962868117797695,0.08962868117797695,0.029449423815621,0.03329065300896287
2 6,0.09475032010243278,0.06145966709346991,0.09218950064020487,0.06274007682458387,0.0499359795134443
4,0.014084507042253521,0.0012804097311139564,0.015364916773367477,0.008962868117797696,0.010243277848911651
5,0.01792573623559539,0.008962868117797696,0.019206145966709345,0.011523687580025609,0.015364916773367477
