R:A::C:P,0,1 4,2 5,3,6
0,0.4666666666666667,0.25,0.15,0.05,0.08333333333333333
1 4,0.2722222222222222,0.3277777777777778,0.15,0.1,0.15
2 5,0.14285714285714285,0.29591836734693877,0.24489795918367346,0.12244897959183673,0.19387755102040816
3,0.045454545454545456,0.2727272727272727,0.45454545454545453,0.13636363636363635,0.09090909090909091
6,0.0625,0.4375,0.375,0.0625,0.0625
