R:A::C:P,0,1 4,2 5,3,6
0,0.07446808510638298,0.0398936170212766,0.023936170212765957,0.007978723404255319,0.013297872340425532
1 4,0.13031914893617022,0.15691489361702127,0.07180851063829788,0.047872340425531915,0.07180851063829788
2 5,0.03723404255319149,0.07712765957446809,0.06382978723404255,0.031914893617021274,0.05053191489361702
3,0.0026595744680851063,0.015957446808510637,0.026595744680851064,0.007978723404255319,0.005319148936170213
6,0.0026595744680851063,0.018617021276595744,0.015957446808510637,0.0026595744680851063,0.0026595744680851063
