R:A::C:P,comedy,history,tragedy
comedy,0.651685393258427,0.16292134831460675,0.1853932584269663
history,0.125,0.7142857142857143,0.16071428571428573
tragedy,0.2815533980582524,0.23300970873786409,0.4854368932038835
