R:A::C:P,0 4 5,1 3 6,2
0 4 5,0.19543973941368079,0.14754098360655737,0.19642857142857142
1 3 6,0.6302931596091205,0.6442622950819672,0.5595238095238095
2,0.1742671009771987,0.2081967213114754,0.24404761904761904
