R:A::C:P,0 1,2,3,4 5,6
0 1,0.21254801536491677,0.052496798975672214,0.046094750320102434,0.08962868117797695,0.05121638924455826
2,0.06914212548015365,0.03841229193341869,0.030729833546734954,0.06530089628681178,0.016645326504481434
3,0.015364916773367477,0.011523687580025609,0.011523687580025609,0.01792573623559539,0.0076824583866837385
4 5,0.028169014084507043,0.01792573623559539,0.014084507042253521,0.046094750320102434,0.016645326504481434
6,0.03713188220230474,0.015364916773367477,0.019206145966709345,0.04737516005121639,0.02176696542893726
