R:A::C:P,0,1,2 3,4 5,6
0,0.4857142857142857,0.14285714285714285,0.11428571428571428,0.2571428571428571,0.0
1,0.2571428571428571,0.2571428571428571,0.32857142857142857,0.15714285714285714,0.0
2 3,0.0975609756097561,0.12195121951219512,0.5609756097560976,0.17073170731707318,0.04878048780487805
4 5,0.18181818181818182,0.0,0.45454545454545453,0.2727272727272727,0.09090909090909091
6,0.5,0.0,0.5,0.0,0.0
