R:A::C:P,0 1 4 5,2,3 6
0 1 4 5,0.5220125786163522,0.09433962264150944,0.11320754716981132
2,0.08176100628930817,0.050314465408805034,0.08176100628930817
3 6,0.025157232704402517,0.012578616352201259,0.018867924528301886
