R:A::C:P,0,1 5 6,2,3 4
0,0.4857142857142857,0.2,0.05714285714285714,0.2571428571428571
1 5 6,0.2631578947368421,0.3157894736842105,0.15789473684210525,0.2631578947368421
2,0.11764705882352941,0.29411764705882354,0.23529411764705882,0.35294117647058826
3 4,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.6428571428571429
