R:A::C:P,0 4,1,2,3,5 6
0 4,0.04454022988505747,0.017241379310344827,0.016522988505747127,0.011494252873563218,0.015804597701149427
1,0.10201149425287356,0.07255747126436782,0.028017241379310345,0.02442528735632184,0.04669540229885057
2,0.05244252873563218,0.035919540229885055,0.029454022988505746,0.028017241379310345,0.05172413793103448
3,0.022988505747126436,0.007902298850574713,0.010775862068965518,0.010775862068965518,0.020833333333333332
5 6,0.09698275862068965,0.034482758620689655,0.035919540229885055,0.05316091954022988,0.12931034482758622
