R:A::C:P,comedy,history,tragedy
comedy,0.3053435114503817,0.05597964376590331,0.0916030534351145
history,0.04580152671755725,0.20865139949109415,0.030534351145038167
tragedy,0.07124681933842239,0.03816793893129771,0.15267175572519084
