R:A::C:P,0 5,1,2,3,4 6
0 5,0.5194805194805194,0.1038961038961039,0.07792207792207792,0.09090909090909091,0.2077922077922078
1,0.3072289156626506,0.18674698795180722,0.12650602409638553,0.10240963855421686,0.27710843373493976
2,0.19753086419753085,0.20987654320987653,0.16049382716049382,0.09876543209876543,0.3333333333333333
3,0.22727272727272727,0.045454545454545456,0.2727272727272727,0.13636363636363635,0.3181818181818182
4 6,0.2,0.06666666666666667,0.16666666666666666,0.06666666666666667,0.5
