R:A::C:P,0 4 6,1,2 3 5
0 4 6,0.28431372549019607,0.1694915254237288,0.19469026548672566
1,0.45588235294117646,0.5254237288135594,0.37168141592920356
2 3 5,0.25980392156862747,0.3050847457627119,0.4336283185840708
