R:A::C:P,0 6,1,2,3 4 5
0 6,0.10121457489878542,0.024291497975708502,0.016194331983805668,0.05263157894736842
1,0.18218623481781376,0.05668016194331984,0.08906882591093117,0.13360323886639677
2,0.06882591093117409,0.032388663967611336,0.04048582995951417,0.07692307692307693
3 4 5,0.024291497975708502,0.004048582995951417,0.032388663967611336,0.06477732793522267
