R:A::C:P,0 6,1,2,3 4 5
0 6,0.5208333333333334,0.125,0.08333333333333333,0.2708333333333333
1,0.39473684210526316,0.12280701754385964,0.19298245614035087,0.2894736842105263
2,0.3148148148148148,0.14814814814814814,0.18518518518518517,0.35185185185185186
3 4 5,0.1935483870967742,0.03225806451612903,0.25806451612903225,0.5161290322580645
