R:A::C:P,0 6,1,2,3 4 5
0 6,0.26881720430107525,0.20689655172413793,0.09090909090909091,0.16049382716049382
1,0.4838709677419355,0.4827586206896552,0.5,0.4074074074074074
2,0.1827956989247312,0.27586206896551724,0.22727272727272727,0.2345679012345679
3 4 5,0.06451612903225806,0.034482758620689655,0.18181818181818182,0.19753086419753085
