R:A::C:P,0,1 3,2 4 5,6
0,0.1069182389937107,0.0440251572327044,0.06918238993710692,0.0
1 3,0.11320754716981132,0.20754716981132076,0.16352201257861634,0.0
2 4 5,0.03773584905660377,0.11320754716981132,0.11320754716981132,0.018867924528301886
6,0.006289308176100629,0.006289308176100629,0.0,0.0
