R:A::C:P,0 6,1 2 3,4 5
0 6,0.36774193548387096,0.34408602150537637,0.28817204301075267
1 2 3,0.3153034300791557,0.4551451187335092,0.22955145118733508
4 5,0.2485207100591716,0.4437869822485207,0.3076923076923077
