R:A::C:P,0 6,1 2 3,4 5
0 6,0.12284482758620689,0.11494252873563218,0.09626436781609195
1 2 3,0.17169540229885058,0.2478448275862069,0.125
4 5,0.03017241379310345,0.05387931034482758,0.03735632183908046
