R:A::C:P,0 2,1 4,3 5 6
0 2,0.4492753623188406,0.2463768115942029,0.30434782608695654
1 4,0.4025974025974026,0.35064935064935066,0.24675324675324675
3 5 6,0.38461538461538464,0.23076923076923078,0.38461538461538464
