R:A::C:P,0 1 5,2 3 4,6
0 1 5,0.22701149425287356,0.1307471264367816,0.03807471264367816
2 3 4,0.13577586206896552,0.14655172413793102,0.040948275862068964
6,0.10991379310344827,0.10775862068965517,0.06321839080459771
