R:A::C:P,0 1 5,2 3 4,6
0 1 5,0.48024316109422494,0.33955223880597013,0.2676767676767677
2 3 4,0.2872340425531915,0.3805970149253731,0.2878787878787879
6,0.23252279635258358,0.2798507462686567,0.4444444444444444
