R:A::C:P,0 1,2,3 4 5 6
0 1,0.36477987421383645,0.08176100628930817,0.2138364779874214
2,0.050314465408805034,0.050314465408805034,0.11320754716981132
3 4 5 6,0.025157232704402517,0.025157232704402517,0.07547169811320754
