R:A::C:P,0,1,2,3,4,5,6
0,0.0,0.6216216216216216,0.09302325581395349,0.07894736842105263,0.21428571428571427,0.05555555555555555,0.16666666666666666
1,0.7169811320754716,0.0,0.6744186046511628,0.3684210526315789,0.4642857142857143,0.4444444444444444,0.4
2,0.1509433962264151,0.2972972972972973,0.0,0.3157894736842105,0.25,0.3333333333333333,0.3333333333333333
3,0.018867924528301886,0.05405405405405406,0.09302325581395349,0.0,0.07142857142857142,0.1111111111111111,0.03333333333333333
4,0.05660377358490566,0.0,0.06976744186046512,0.10526315789473684,0.0,0.0,0.03333333333333333
5,0.03773584905660377,0.0,0.06976744186046512,0.05263157894736842,0.0,0.0,0.03333333333333333
6,0.018867924528301886,0.02702702702702703,0.0,0.07894736842105263,0.0,0.05555555555555555,0.0
