R:A::C:P,0 3,1 4,2,5 6
0 3,0.3806818181818182,0.2897727272727273,0.125,0.20454545454545456
1 4,0.3237885462555066,0.3788546255506608,0.1211453744493392,0.1762114537444934
2,0.28363636363636363,0.3054545454545455,0.14909090909090908,0.26181818181818184
5 6,0.2874743326488706,0.2402464065708419,0.1026694045174538,0.36960985626283366
