R:A::C:P,0 3,1 4,2,5 6
0 3,0.1550925925925926,0.12028301886792453,0.13095238095238096,0.09782608695652174
1 4,0.3402777777777778,0.4056603773584906,0.3273809523809524,0.21739130434782608
2,0.18055555555555555,0.19811320754716982,0.24404761904761904,0.1956521739130435
5 6,0.32407407407407407,0.2759433962264151,0.2976190476190476,0.4891304347826087
