R:A::C:P,0 3,1 4,2,5 6
0 3,0.048132183908045974,0.036637931034482756,0.015804597701149427,0.02586206896551724
1 4,0.10560344827586207,0.1235632183908046,0.039511494252873564,0.05747126436781609
2,0.05603448275862069,0.0603448275862069,0.029454022988505746,0.05172413793103448
5 6,0.10057471264367816,0.08405172413793104,0.035919540229885055,0.12931034482758622
