R:A::C:P,antag,fool,other,protag
antag,0.0,0.034482758620689655,0.9310344827586207,0.034482758620689655
fool,0.0,0.043478260869565216,0.8260869565217391,0.13043478260869565
other,0.0007215007215007215,0.004329004329004329,0.9877344877344877,0.007215007215007215
protag,0.0,0.08571428571428572,0.6,0.3142857142857143
