R:A::C:P,0 3 5,1,2 6,4
0 3 5,0.22757475083056478,0.1794871794871795,0.15846994535519127,0.18421052631578946
1,0.25083056478405313,0.43162393162393164,0.21584699453551912,0.2631578947368421
2 6,0.4717607973421927,0.36752136752136755,0.5655737704918032,0.46842105263157896
4,0.04983388704318937,0.021367521367521368,0.060109289617486336,0.08421052631578947
