R:A::C:P,0 3 5,1,2 6,4
0 3 5,0.09841954022988506,0.03017241379310345,0.041666666666666664,0.02514367816091954
1,0.10847701149425287,0.07255747126436782,0.05675287356321839,0.035919540229885055
2 6,0.20402298850574713,0.0617816091954023,0.14870689655172414,0.0639367816091954
4,0.021551724137931036,0.0035919540229885057,0.015804597701149427,0.011494252873563218
