R:A::C:P,0 4,1 2 3,5 6
0 4,0.391304347826087,0.391304347826087,0.21739130434782608
1 2 3,0.33962264150943394,0.49595687331536387,0.16442048517520216
5 6,0.4126984126984127,0.3492063492063492,0.23809523809523808
