R:A::C:P,0 1 3 4,2,5 6
0 1 3 4,0.6037735849056604,0.10062893081761007,0.0440251572327044
2,0.12578616352201258,0.050314465408805034,0.03773584905660377
5 6,0.025157232704402517,0.006289308176100629,0.006289308176100629
