R:A::C:P,0 6,1,2,3 4 5
0 6,0.23809523809523808,0.1694915254237288,0.13725490196078433,0.20168067226890757
1,0.4897959183673469,0.5254237288135594,0.4117647058823529,0.35294117647058826
2,0.17687074829931973,0.288135593220339,0.2549019607843137,0.21008403361344538
3 4 5,0.09523809523809523,0.01694915254237288,0.19607843137254902,0.23529411764705882
