R:A::C:P,0 6,1,2,3 4 5
0 6,0.4605263157894737,0.13157894736842105,0.09210526315789473,0.3157894736842105
1,0.43373493975903615,0.18674698795180722,0.12650602409638553,0.25301204819277107
2,0.32098765432098764,0.20987654320987653,0.16049382716049382,0.30864197530864196
3 4 5,0.2641509433962264,0.018867924528301886,0.18867924528301888,0.5283018867924528
