R:A::C:P,0 1 2 5,3,4,6
0 1 2 5,0.5779467680608364,0.10076045627376426,0.09125475285171103,0.049429657794676805
3,0.04182509505703422,0.009505703422053232,0.0038022813688212928,0.009505703422053232
4,0.03231939163498099,0.0019011406844106464,0.0,0.011406844106463879
6,0.034220532319391636,0.005703422053231939,0.015209125475285171,0.015209125475285171
