R:A::C:P,0,1,2 5,3 4,6
0,0.3230769230769231,0.1724137931034483,0.08333333333333333,0.12307692307692308,0.10714285714285714
1,0.5076923076923077,0.4827586206896552,0.48333333333333334,0.4,0.42857142857142855
2 5,0.13846153846153847,0.27586206896551724,0.3,0.24615384615384617,0.39285714285714285
3 4,0.015384615384615385,0.034482758620689655,0.11666666666666667,0.18461538461538463,0.07142857142857142
6,0.015384615384615385,0.034482758620689655,0.016666666666666666,0.046153846153846156,0.0
