R:A::C:P,antag,fool,other,protag
antag,0.024390243902439025,0.012195121951219513,0.04878048780487805,0.06097560975609756
fool,0.012195121951219513,0.0,0.0,0.012195121951219513
other,0.12195121951219512,0.0,0.14634146341463414,0.2073170731707317
protag,0.04878048780487805,0.0,0.08536585365853659,0.21951219512195122
