R:A::C:P,0 3,1,2,4 6,5
0 3,0.21875,0.1744186046511628,0.20212765957446807,0.13592233009708737,0.23529411764705882
1,0.4479166666666667,0.5,0.425531914893617,0.36893203883495146,0.37254901960784315
2,0.19791666666666666,0.23255813953488372,0.2553191489361702,0.1941747572815534,0.17647058823529413
4 6,0.06770833333333333,0.06976744186046512,0.09574468085106383,0.21359223300970873,0.21568627450980393
5,0.06770833333333333,0.023255813953488372,0.02127659574468085,0.08737864077669903,0.0
