R:A::C:P,0 3,1,2,4 6,5
0 3,0.07984790874524715,0.028517110266159697,0.03612167300380228,0.026615969581749048,0.022813688212927757
1,0.1634980988593156,0.0817490494296578,0.07604562737642585,0.07224334600760456,0.03612167300380228
2,0.07224334600760456,0.03802281368821293,0.045627376425855515,0.03802281368821293,0.017110266159695818
4 6,0.024714828897338403,0.011406844106463879,0.017110266159695818,0.04182509505703422,0.02091254752851711
5,0.024714828897338403,0.0038022813688212928,0.0038022813688212928,0.017110266159695818,0.0
