R:A::C:P,0 2,1,3 5 6,4
0 2,0.34097421203438394,0.1977077363896848,0.3467048710601719,0.11461318051575932
1,0.3438320209973753,0.2650918635170604,0.25984251968503935,0.13123359580052493
3 5 6,0.25127334465195245,0.100169779286927,0.5059422750424448,0.14261460101867574
4,0.3287671232876712,0.0684931506849315,0.3835616438356164,0.2191780821917808
