R:A::C:P,0 3,1,2 4 5 6
0 3,0.5,0.14285714285714285,0.35714285714285715
1,0.42857142857142855,0.2571428571428571,0.3142857142857143
2 4 5 6,0.46808510638297873,0.0851063829787234,0.44680851063829785
