R:A::C:P,0 3,1,2 4 5 6
0 3,0.2876712328767123,0.21428571428571427,0.25862068965517243
1,0.410958904109589,0.6428571428571429,0.3793103448275862
2 4 5 6,0.3013698630136986,0.14285714285714285,0.3620689655172414
