R:A::C:P,0 1 4,2 6,3 5
0 1 4,0.7333333333333333,0.13333333333333333,0.13333333333333333
2 6,0.35714285714285715,0.32142857142857145,0.32142857142857145
3 5,0.25,0.375,0.375
