R:A::C:P,0 1 4 5,2,3 6
0 1 4 5,0.3045977011494253,0.05172413793103448,0.09195402298850575
2,0.11278735632183907,0.029454022988505746,0.05531609195402299
3 6,0.19181034482758622,0.039511494252873564,0.12284482758620689
