R:A::C:P,0 1 4 5,2,3 6
0 1 4 5,0.6794871794871795,0.11538461538461539,0.20512820512820512
2,0.5709090909090909,0.14909090909090908,0.28
3 6,0.5415821501014199,0.11156186612576065,0.34685598377281945
