R:A::C:P,0 1 4 5,2,3 6
0 1 4 5,0.5,0.42857142857142855,0.3404255319148936
2,0.18514150943396226,0.24404761904761904,0.2047872340425532
3 6,0.31485849056603776,0.3273809523809524,0.45478723404255317
