R:A::C:P,0 5,1,2,3 4 6
0 5,0.3923076923076923,0.15384615384615385,0.08461538461538462,0.36923076923076925
1,0.30714285714285716,0.25,0.125,0.31785714285714284
2,0.28488372093023256,0.18023255813953487,0.1744186046511628,0.36046511627906974
3 4 6,0.2613065326633166,0.1306532663316583,0.1507537688442211,0.457286432160804
