R:A::C:P,0 5,1,2,3 4 6
0 5,0.21428571428571427,0.1360544217687075,0.10377358490566038,0.16551724137931034
1,0.36134453781512604,0.47619047619047616,0.330188679245283,0.30689655172413793
2,0.20588235294117646,0.2108843537414966,0.2830188679245283,0.21379310344827587
3 4 6,0.2184873949579832,0.17687074829931973,0.2830188679245283,0.3137931034482759
