R:A::C:P,0 5,1,2,3 4 6
0 5,0.06530089628681178,0.02560819462227913,0.014084507042253521,0.06145966709346991
1,0.11011523687580026,0.08962868117797695,0.04481434058898848,0.11395646606914213
2,0.06274007682458387,0.03969270166453265,0.03841229193341869,0.0793854033290653
3 4 6,0.06658130601792574,0.03329065300896287,0.03841229193341869,0.11651728553137004
