R:A::C:P,0,1,2 3 6,4 5
0,0.3939393939393939,0.21212121212121213,0.02564102564102564,0.2857142857142857
1,0.42424242424242425,0.6666666666666666,0.38461538461538464,0.38095238095238093
2 3 6,0.12121212121212122,0.12121212121212122,0.48717948717948717,0.2857142857142857
4 5,0.06060606060606061,0.0,0.10256410256410256,0.047619047619047616
