R:A::C:P,0 3 5,1 2,4 6
0 3 5,0.2976190476190476,0.20754716981132076,0.45454545454545453
1 2,0.6428571428571429,0.7735849056603774,0.4090909090909091
4 6,0.05952380952380952,0.018867924528301886,0.13636363636363635
