R:A::C:P,0,1 6,2,3 4 5
0,0.053231939163498096,0.026615969581749048,0.019011406844106463,0.030418250950570342
1 6,0.13878326996197718,0.12547528517110265,0.08365019011406843,0.1520912547528517
2,0.03231939163498099,0.057034220532319393,0.045627376425855515,0.07604562737642585
3 4 5,0.022813688212927757,0.039923954372623575,0.030418250950570342,0.06653992395437262
