R:A::C:P,0,1 6,2,3 4 5
0,0.4117647058823529,0.20588235294117646,0.14705882352941177,0.23529411764705882
1 6,0.27756653992395436,0.2509505703422053,0.16730038022813687,0.3041825095057034
2,0.15315315315315314,0.2702702702702703,0.21621621621621623,0.36036036036036034
3 4 5,0.14285714285714285,0.25,0.19047619047619047,0.4166666666666667
