R:A::C:P,0 3 4,1,2 5,6
0 3 4,0.08979885057471264,0.02514367816091954,0.04885057471264368,0.015086206896551725
1,0.12643678160919541,0.07255747126436782,0.04597701149425287,0.028735632183908046
2 5,0.11637931034482758,0.04454022988505747,0.07040229885057471,0.035201149425287355
6,0.11422413793103449,0.02586206896551724,0.07758620689655173,0.06321839080459771
