R:A::C:P,0 4 5,1,2 3 6
0 4 5,0.6739130434782609,0.10869565217391304,0.21739130434782608
1,0.4142857142857143,0.2571428571428571,0.32857142857142857
2 3 6,0.27906976744186046,0.11627906976744186,0.6046511627906976
