R:A::C:P,0 6,1 2 5,3 4
0 6,0.37831858407079644,0.30594405594405594,0.3233695652173913
1 2 5,0.5243362831858407,0.5681818181818182,0.5163043478260869
3 4,0.09734513274336283,0.1258741258741259,0.16032608695652173
