R:A::C:P,0 6,1 2 5,3 4
0 6,0.12284482758620689,0.1257183908045977,0.08548850574712644
1 2 5,0.17025862068965517,0.23347701149425287,0.13649425287356323
3 4,0.031609195402298854,0.05172413793103448,0.042385057471264365
