R:A::C:P,0 5,1,2,3 4,6
0 5,0.3941176470588235,0.18235294117647058,0.1,0.24705882352941178,0.07647058823529412
1,0.30708661417322836,0.2650918635170604,0.10236220472440945,0.2204724409448819,0.10498687664041995
2,0.26545454545454544,0.18181818181818182,0.14909090909090908,0.26545454545454544,0.13818181818181818
3 4,0.2857142857142857,0.09142857142857143,0.17714285714285713,0.33714285714285713,0.10857142857142857
6,0.29923273657289,0.09207161125319693,0.10230179028132992,0.2813299232736573,0.22506393861892582
