R:A::C:P,0 5,1,2,3 4,6
0 5,0.1580188679245283,0.13247863247863248,0.10119047619047619,0.11413043478260869,0.06565656565656566
1,0.2759433962264151,0.43162393162393164,0.23214285714285715,0.22826086956521738,0.20202020202020202
2,0.1721698113207547,0.21367521367521367,0.24404761904761904,0.1983695652173913,0.1919191919191919
3 4,0.1179245283018868,0.06837606837606838,0.18452380952380953,0.16032608695652173,0.09595959595959595
6,0.2759433962264151,0.15384615384615385,0.23809523809523808,0.29891304347826086,0.4444444444444444
