R:A::C:P,0 4,1,2 3,5 6
0 4,0.4217687074829932,0.16326530612244897,0.2653061224489796,0.14965986394557823
1,0.37270341207349084,0.2650918635170604,0.19160104986876642,0.17060367454068243
2 3,0.27851458885941643,0.16180371352785147,0.2917771883289125,0.26790450928381965
5 6,0.27720739219712526,0.09856262833675565,0.2546201232032854,0.36960985626283366
