R:A::C:P,0 4,1,2 3,5 6
0 4,0.04454022988505747,0.017241379310344827,0.028017241379310345,0.015804597701149427
1,0.10201149425287356,0.07255747126436782,0.05244252873563218,0.04669540229885057
2 3,0.07543103448275862,0.04382183908045977,0.07902298850574713,0.07255747126436782
5 6,0.09698275862068965,0.034482758620689655,0.08908045977011494,0.12931034482758622
