R:A::C:P,0,1 3,2 4,5,6
0,0.43243243243243246,0.2972972972972973,0.17567567567567569,0.06756756756756757,0.02702702702702703
1 3,0.22567287784679088,0.3333333333333333,0.2463768115942029,0.08488612836438923,0.10973084886128365
2 4,0.13505747126436782,0.3074712643678161,0.3074712643678161,0.1235632183908046,0.12643678160919541
5,0.17708333333333334,0.3229166666666667,0.25,0.13541666666666666,0.11458333333333333
6,0.12531969309462915,0.23273657289002558,0.24296675191815856,0.17391304347826086,0.22506393861892582
