R:A::C:P,0,1 3,2 4,5,6
0,0.022988505747126436,0.015804597701149427,0.009339080459770116,0.0035919540229885057,0.0014367816091954023
1 3,0.07830459770114942,0.11566091954022989,0.08548850574712644,0.029454022988505746,0.03807471264367816
2 4,0.033764367816091954,0.07686781609195402,0.07686781609195402,0.03089080459770115,0.031609195402298854
5,0.01221264367816092,0.022270114942528736,0.017241379310344827,0.009339080459770116,0.007902298850574713
6,0.035201149425287355,0.0653735632183908,0.06824712643678162,0.04885057471264368,0.06321839080459771
