R:A::C:P,0 1,2,3,4 6,5
0 1,0.46794871794871795,0.16666666666666666,0.10256410256410256,0.21153846153846154,0.05128205128205128
2,0.2777777777777778,0.18518518518518517,0.14814814814814814,0.2962962962962963,0.09259259259259259
3,0.08333333333333333,0.25,0.3333333333333333,0.16666666666666666,0.16666666666666666
4 6,0.17647058823529413,0.11764705882352941,0.29411764705882354,0.35294117647058826,0.058823529411764705
5,0.25,0.375,0.25,0.125,0.0
